Index,Udemy course URL,Instructor URL,Intructor name,Instructor rating,Number of reviews,Number of students,Number of courses,LinkedIN URL,Youtube URL
1591,https://www.udemy.com/course/laravel-realtime-create-multiple-realtime-applications-with-laravel/,https://www.udemy.com/user/juandavidmezagonzlez/,JuanD MeGon,4.6,"7,670","33,084",20,https://linkedin.com/in/juandmegon/,https://www.youtube.com/channel/UC9yijqf0bO1NjIGUQ-dkBvg
1592,https://www.udemy.com/course/the-complete-solidity-course-blockchain-zero-to-expert/,https://www.udemy.com/user/clariannorth/,Clarian North,4.4,"8,940","126,753",27,https://linkedin.com//in/clarian-north-350b2736,https://www.youtube.com/watch?v=RnKSA-51kpI
1593,https://www.udemy.com/course/asynchronous-javascript-from-zero-to-hero/,https://www.udemy.com/user/islam-ahmed-elgaedy/,Islam Elgaeidy,4.4,"1,620","31,259",7,https://linkedin.com/in/islam-elgaedy-688466b7?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3B7M6xKR,https://www.youtube.com/channel/UCo6dM-GAGFp-McROFDXw_sA
1594,https://www.udemy.com/course/frauddetectionpythontensorflow/,https://www.udemy.com/user/mammoth-interactive/,Mammoth Interactive,4.3,"11,911","383,951",225,https://linkedin.com/in/johnbura,https://www.youtube.com/mammothinteractive?sub_confirmation=1
1595,https://www.udemy.com/course/complete-web-automation-with-excel-vba/,https://www.udemy.com/user/danielstrong3/,Daniel Strong,4.6,"18,937","140,915",10,https://linkedin.com/in/danielcstrong,https://www.youtube.com/ExcelVbaIsFun
1596,https://www.udemy.com/course/master-html-in-70-mins/,https://www.udemy.com/user/ab24f618-d745-499b-83d4-a2f3995e8d5c/,Sneha Almeida,4.4,789,"20,832",,https://linkedin.com/sneha-almeida-b8a15113a/,https://www.youtube.com/channel/UCUKIY6A88X5feumQNOcVmsw
1597,https://www.udemy.com/course/full-stack-programming-for-complete-beginners-in-python/,https://www.udemy.com/user/abdul-rauf-135/,Abdul Rauf,4.5,"1,650","116,505",2,https://linkedin.com/in/abdul-rauf-03817a166,https://www.youtube.com/channel/UC93sfFCG4euSAWO6kYxheUQ
1598,https://www.udemy.com/course/getting-started-with-azure-functions/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,861",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
1599,https://www.udemy.com/course/learn-software-testing-in-practical-become-a-qa-expert/,https://www.udemy.com/user/rahul445/,Rahul Shetty,4.5,"297,118","758,879",29,https://linkedin.com/in/rahul-shetty-trainer/,https://www.youtube.com//c/RahulShettyAcademy
1600,https://www.udemy.com/course/selenium-for-beginners/,https://www.udemy.com/user/dimashyshkin/,Dmitry Shyshkin,4.6,"19,481","62,818",9,https://linkedin.com/in/dmitryshyshkin/,https://www.youtube.com/c/TestAutomationTutorials
1601,https://www.udemy.com/course/e-commerce-web-developer-course/,https://www.udemy.com/user/syedraza2/,Syed Raza,4.1,"22,789","425,809",81,https://linkedin.com/in/syedclaydesk,https://www.youtube.com/channel/UCqtyfC2dK5gmoQZuuIbGjgA
1602,https://www.udemy.com/course/programming-design-patterns/,https://www.udemy.com/user/gamedevtv/,GameDev.tv Team,4.7,"323,565","1,068,471",50,https://linkedin.com/company/gamedev-tv/,https://www.youtube.com/channel/UC2CRYvS0FWRkTpCU3l4j8Mg
1603,https://www.udemy.com/course/apachemaven/,https://www.udemy.com/user/bruceehilton/,Bruce E. Hilton,4.3,"7,565","43,260",8,https://linkedin.com/in/denofprogramming/,https://www.youtube.com//user/denOfProgramming
1604,https://www.udemy.com/course/learn-full-stack-vue-net-core-postgres/,https://www.udemy.com/user/wesdoyle/,Wes Doyle,3.5,210,966,,https://linkedin.com/in/wes-doyle/,https://www.youtube.com/channel/UCfniixfhHqpIGbU7z2JCNJw
1605,https://www.udemy.com/course/100-days-of-javascript/,https://www.udemy.com/user/ewomazino-akpareva/,Ewomazino Akpareva,4.4,903,"6,847",8,https://linkedin.com/in/zinotrust/,https://www.youtube.com//channel/UClXxZm-GQr4S-NsHGIXgg4Q?view_as=subscriber
1606,https://www.udemy.com/course/python-programming-for-real-life-networking-use/,https://www.udemy.com/user/mihaiteodosiu/,Mihai Catalin Teodosiu,4.5,"12,048","93,250",8,https://linkedin.com//in/tmihaicatalin/,https://www.youtube.com/c/MihaiCatalinTeodosiu
1607,https://www.udemy.com/course/flutter-with-firebase-build-an-e-commerce-app-from-scratch/,https://www.udemy.com/user/hadi-kachmar-2/,Hadi Kachmar,4.4,"1,427","82,061",9,https://linkedin.com//in/hadi-kachmar-27a56a177,https://www.youtube.com/channel/UCTGDYkqUtgCelc6G09LUm6w
1608,https://www.udemy.com/course/php-mysql-certification-course-for-beginners/,https://www.udemy.com/user/youaccel/,YouAccel Training,4.3,"80,191","1,673,204",70,https://linkedin.com/company/youaccel/,https://www.youtube.com/Youaccel1
1609,https://www.udemy.com/course/pythondatascience/,https://www.udemy.com/user/mammoth-interactive/,Mammoth Interactive,4.3,"11,911","383,951",225,https://linkedin.com/in/johnbura,https://www.youtube.com/mammothinteractive?sub_confirmation=1
1610,https://www.udemy.com/course/corejavamadeeasy/,https://www.udemy.com/user/bharaththippireddy/,Bharath Thippireddy,4.5,"124,359","689,147",37,https://linkedin.com/profile/view?id=AAIAAAhcC4cBI2_8Orh7x0Oq0RylfrvtlEeT9FM,https://www.youtube.com/thippireddybharath
1611,https://www.udemy.com/course/agile-retrospectives-kaizen-lean/,https://www.udemy.com/user/paulvii2/,Paul Ashun,4.4,"52,668","517,870",21,https://linkedin.com//in/paul-ashun/,https://www.youtube.com/channel/UC_Uw-Bb0P28GpMzDgeARQWQ
1612,https://www.udemy.com/course/data-science-deep-learning-in-python/,https://www.udemy.com/user/lazy-programmer/,Lazy Programmer Inc.,4.7,"159,572","547,759",36,https://linkedin.com/company/lazyprogrammer.me,https://www.youtube.com/channel/UCdROkkPGHy6uVpUrIB4n3YQ
1613,https://www.udemy.com/course/devslopes-firestore-ios/,https://www.udemy.com/user/devslopes/,Devslopes by Mark Wahlbeck,4.3,"55,901","351,792",26,https://linkedin.com/in/markwahlbeck/,https://www.youtube.com/c/devslopes
1614,https://www.udemy.com/course/android-development-ndk-crash-course/,https://www.udemy.com/user/theappsfirm/,The Apps Firm,3.4,507,"143,408",7,https://linkedin.com/theappsfirmpage,https://www.youtube.com/channel/UC64F0DWwfBu9memQ44w-u9w/
1615,https://www.udemy.com/course/python-and-tableau-the-complete-data-analytics-bootcamp/,https://www.udemy.com/user/devasha-naidoo/,Dee Naidoo,4.6,"3,908","81,225",5,https://linkedin.com/devasha,https://www.youtube.com/https://www.youtube.com/channel/UCgz2M4uU3x9MrMcMFSwQzzg
1616,https://www.udemy.com/course/learn-rabbitmq-asynchronous-messaging-with-java-and-spring/,https://www.udemy.com/user/niyazierdogan/,Niyazi Erdogan,4.3,"7,012","36,193",14,https://linkedin.com/in/niyazi-erdogan/,https://www.youtube.com/channel/UCCszaJQsO80Do4DXSQ1pkQQ
1617,https://www.udemy.com/course/best-software-qa-testing-training-by-h2k-infosys/,https://www.udemy.com/user/narasimha-tambareni/,H2K Infosys,3.9,"1,982","32,137",3,https://linkedin.com/company/h2kinfosys,https://www.youtube.com/h2kinfosys
1618,https://www.udemy.com/course/django-with-graphql/,https://www.udemy.com/user/krystian-czekalski/,Krystian Czekalski,4.3,"4,472","20,876",17,https://linkedin.com/in/krystian-czekalski-1792b098/,https://www.youtube.com/UCjohe-hIUvDh0e9HjAlRXCw
1619,https://www.udemy.com/course/sql-server-sql/,https://www.udemy.com/user/shiv4/,Shivprasad Koirala,4.5,"12,407","94,661",18,https://linkedin.com/linkedin.com/in/questit,https://www.youtube.com/questpondvideos
1620,https://www.udemy.com/course/sublime-text-for-rapid-web-development/,https://www.udemy.com/user/e4938520-fe50-4d1b-b78d-4188406b14a9/,Ryan Dhungel,4.4,"22,212","333,198",34,https://linkedin.com/in/ryan-dhungel-954bb7141,https://www.youtube.com/user/narayandhungel
1621,https://www.udemy.com/course/liferay-crash-course/,https://www.udemy.com/user/vikas-kumar-jha-5/,Vikas Kumar Jha,4.3,"2,744","95,585",8,https://linkedin.com//in/vikas-kumar-jha-739639121/,https://www.youtube.com/c/vikasjha001?sub_confirmation=1
1622,https://www.udemy.com/course/ios-osx-games-from-start-to-store/,https://www.udemy.com/user/neilnorth/,Neil North,4,668,"14,281",4,https://linkedin.com/neil-north-54641159,https://www.youtube.com/northy179
1623,https://www.udemy.com/course/django-with-react-an-ecommerce-website/,https://www.udemy.com/user/dennis-ivanov-5/,Dennis Ivy,4.5,"4,723","32,662",3,https://linkedin.com/in/dennis-ivanov,https://www.youtube.com/dennisivy
1624,https://www.udemy.com/course/the-complete-wordpress-website-business-course-20/,https://www.udemy.com/user/greggdavis5/,Gregg Davis,4.3,"15,190","80,446",2,https://linkedin.com/in/greggdavis3,https://www.youtube.com/leveragewp
1625,https://www.udemy.com/course/rest-wcf-service-in-aspnet/,https://www.udemy.com/user/patrick-god/,Patrick God,4.4,"12,901","84,499",10,https://linkedin.com/in/patrickgod,https://www.youtube.com/channel/UCq8LldVrjqe61KQttZlLW8g?&ab_channel=PatrickGod
1626,https://www.udemy.com/course/core-data-and-realm-database/,https://www.udemy.com/user/london-app-brewery/,App Brewery Co.,4.4,"12,022","76,973",6,https://linkedin.com/company/9504158?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9504158%2Cidx%3A3-2-5%2CtarId%3A1454156993942%2Ct,https://www.youtube.com/c/londonappbrewery
1627,https://www.udemy.com/course/cwvbnet-introduction/,https://www.udemy.com/user/intellezy/,Intellezy Trainers,4.4,"54,052","193,302",252,https://linkedin.com/company/intellezy,https://www.youtube.com/intellezy
1628,https://www.udemy.com/course/sql-programming-and-mysql-developer-training/,https://www.udemy.com/user/uplatz/,Uplatz Training,3.6,"14,512","400,045",160,https://linkedin.com/company/uplatz/,https://www.youtube.com/c/Uplatz/
1629,https://www.udemy.com/course/phonegap-ludei/,https://www.udemy.com/user/lawrenceturton/,Lawrence Turton,4.5,"52,138","546,515",7,https://linkedin.com/in/lawrence-turton-672ba684,https://www.youtube.com/avelx
1630,https://www.udemy.com/course/istqb-foundation-level-syllabus-sample-exams/,https://www.udemy.com/user/trq-rshd/,Tarek Roshdy,4.5,"44,419","236,894",19,https://linkedin.com/in/tarekroshdy/,https://www.youtube.com/channel/UC0TjzcRh7N0UgkuZurDupbg
1631,https://www.udemy.com/course/python-linked-list/,https://www.udemy.com/user/febin-5/,Febin George,4.4,"21,854","209,348",4,https://linkedin.com/in/febin-george-ba436a67/,https://www.youtube.com//channel/UCXvBw0tmNznLklg3j7g2pow
1632,https://www.udemy.com/course/front-end-web-development/,https://www.udemy.com/user/josephdelgadillo2/,Joseph Delgadillo,4.3,"68,618","1,253,276",13,https://linkedin.com/in/joseph-delgadillo-28149a80/,https://www.youtube.com/c/JosephDelgadillo?sub_confirmation=1
1633,https://www.udemy.com/course/rspec-for-testers/,https://www.udemy.com/user/testing-world-2/,Testing World,4.1,"11,184","90,740",44,https://linkedin.com/in/testing-world-0769a04b/,https://www.youtube.com/channel/UCsdoSHH5bucBf_wwtvWJfnQ
1634,https://www.udemy.com/course/power-bi-advanced-data-transformations-and-modeling/,https://www.udemy.com/user/sam-mckay-14/,Enterprise DNA,4.4,"4,410","61,989",12,https://linkedin.com/company/enterprisednaofficial/,https://www.youtube.com/channel/UCy2rBgj4M1tzK-urTZ28zcA
1635,https://www.udemy.com/course/python-coding-guidelines-tooling-testing-and-packaging/,https://www.udemy.com/user/jan-schaffranek/,Jan Schaffranek,4.6,"12,073","62,681",28,https://linkedin.com/in/jan-schaffranek/,https://www.youtube.com/FranneckLP
1636,https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,https://www.udemy.com/user/michael-pogrebinsky/,"Michael Pogrebinsky | Software Architecture, System Design, Java Expert",4.7,"18,267","106,539",17,https://linkedin.com/in/michaelpog/,https://www.youtube.com/channel/UCqqey_PBqeBUKstnC5JWAEA?sub_confirmation=1
1637,https://www.udemy.com/course/firebase-course/,https://www.udemy.com/user/vascocavalheiro/,Angular University,4.5,"38,213","195,016",18,https://linkedin.com/in/vascocavalheiro,https://www.youtube.com/channel/UC3cEGKhg3OERn-ihVsJcb7A
1638,https://www.udemy.com/course/pythontutorial/,https://www.udemy.com/user/mihaiteodosiu/,Mihai Catalin Teodosiu,4.5,"12,048","93,250",8,https://linkedin.com//in/tmihaicatalin/,https://www.youtube.com/c/MihaiCatalinTeodosiu
1639,https://www.udemy.com/course/kubernetes-for-developers/,https://www.udemy.com/user/houssem-dellai/,Houssem Dellai | Cloud Solution Architect at Microsoft,4.5,"5,495","172,314",11,https://linkedin.com/in/houssemdellai,https://www.youtube.com/houssemdellai
1640,https://www.udemy.com/course/aws-iam-aws-organizations-aws-sso-aws-directory-service-federation/,https://www.udemy.com/user/63f4a578-c67a-456b-916c-ddadf73e9a26/,Neal Davis | AWS Certified Solutions Architect & Developer,4.6,"130,001","605,346",23,https://linkedin.com/in/nealkdavis,https://www.youtube.com/c/digitalcloudtraining?sub_confirmation=1
1641,https://www.udemy.com/course/learn-full-swift-course-xcode-ios-programming/,https://www.udemy.com/user/akhmed-idigov/,Akhmed Idigov,4.3,"2,097","8,856",4,https://linkedin.com/in/idigow,https://www.youtube.com/channel/UC8hkrhsfC5Df1YwCAqpDwIw
1642,https://www.udemy.com/course/jquery-tutorial/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,029",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
1643,https://www.udemy.com/course/build-real-world-app-with-xamarin-forms-5/,https://www.udemy.com/user/asfendyar/,Asfend Yar Hamid,4.4,"13,720","52,525",34,https://linkedin.com/in/asfend-yar-b77772112,https://www.youtube.com/channel/UCeWfj99w6TM54v_j_ThOuRg?sub_confirmation=1
1644,https://www.udemy.com/course/javascript-intermediate-mastering-the-dom/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
1645,https://www.udemy.com/course/uxdevelopment/,https://www.udemy.com/user/boroji-design/,Boroji Design Inc.,4.4,869,"8,159",3,https://linkedin.com/company/borojidesign,https://www.youtube.com/channel/UCBHbG8_XnEAkdmeMQ6LS90A?view_as=subscriber
1646,https://www.udemy.com/course/visual-basic/,https://www.udemy.com/user/pavol-almasi/,Pavol Almasi,4.5,"3,020","43,836",16,https://linkedin.com//in/pavolalmasi/,https://www.youtube.com/codingchallenges
1647,https://www.udemy.com/course/multithreading-learnit/,https://www.udemy.com/user/andrii-piatakha/,Andrii Piatakha,4.4,"35,845","926,029",37,https://linkedin.com/in/andrii-piatakha/,https://www.youtube.com/channel/UCoCup19SG_poSEVwtTE3DLg
1648,https://www.udemy.com/course/jquery-for-testers/,https://www.udemy.com/user/testing-world-2/,Testing World,4.1,"11,184","90,740",44,https://linkedin.com/in/testing-world-0769a04b/,https://www.youtube.com/channel/UCsdoSHH5bucBf_wwtvWJfnQ
1649,https://www.udemy.com/course/mapping-in-leafletjs/,https://www.udemy.com/user/victortemprano/,Victor Temprano,4.4,589,"3,106",3,https://linkedin.com/victor-gerard-temprano,https://www.youtube.com/@learnwithmapster
1650,https://www.udemy.com/course/ultimate-rust-2/,https://www.udemy.com/user/nathanstocks/,Nathan Stocks,4.6,"7,678","37,617",3,https://linkedin.com/in/nathan-stocks-a5708a5,https://www.youtube.com/@NathanStocks
1651,https://www.udemy.com/course/python-for-absolute-beginners-zero-to-expert-2021/,https://www.udemy.com/user/6bb6c14f-f5f8-4c0b-b9ca-00c83bb6286c/,Sachin Kafle,4,"3,157","182,837",24,https://linkedin.com/in/sachin-kafle-bb7469111/,https://www.youtube.com/channel/UCj_cSYPre3nOTEuX_VqLD0A
1652,https://www.udemy.com/course/java-collections-framework-learnit/,https://www.udemy.com/user/andrii-piatakha/,Andrii Piatakha,4.4,"35,845","926,029",37,https://linkedin.com/in/andrii-piatakha/,https://www.youtube.com/channel/UCoCup19SG_poSEVwtTE3DLg
1653,https://www.udemy.com/course/learning-pyspark/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,861",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
1654,https://www.udemy.com/course/automation-testing-masterclass/,https://www.udemy.com/user/laurentiuraducu/,Laurentiu Raducu,4.3,"1,290","82,058",6,https://linkedin.com/in/laurentiur,https://www.youtube.com/channel/UC8RaTWknzTmnNy-15x5lHVg
1655,https://www.udemy.com/course/angular-on-rails-course/,https://www.udemy.com/user/jordanhudgens/,Jordan Hudgens,4.5,"24,890","99,213",16,https://linkedin.com/jordan-hudgens-37442b74,https://www.youtube.com/edutechional
1656,https://www.udemy.com/course/3dmotive-intro-to-c-programming-and-scripting-for-games-in-unity/,https://www.udemy.com/user/donott/,3dmotive LLC,4.2,"8,362","86,692",128,https://linkedin.com/company/3dmotive,https://www.youtube.com/user/3dmotiveHD
1657,https://www.udemy.com/course/the-complete-mern-stack-development-course/,https://www.udemy.com/user/mohammed-khan-326/,Mohammed Khan,3.9,"1,204","87,978",18,https://linkedin.com/mohammed-khan-2b8b9b1a3,https://www.youtube.com/@mohammedkhan.
1658,https://www.udemy.com/course/rust-building-reusable-code-with-rust-from-scratch/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,861",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
1659,https://www.udemy.com/course/ready-for-production-with-spring-boot-actuator/,https://www.udemy.com/user/john-thompson-2/,"John Thompson • 500,000+ Enrollments Worldwide",4.4,"46,158","309,636",19,https://linkedin.com/in/springguru/,https://www.youtube.com/channel/UCrXb8NaMPQCQkT8yMP_hSkw/
1660,https://www.udemy.com/course/developing-database-application-using-spring-mvc-and-mybatis/,https://www.udemy.com/user/bushansirgur/,Bushan Sirgur,4.3,"3,339","63,210",6,https://linkedin.com/in/bushan-sc,https://www.youtube.com/B2tech
